service_level,total_cost,scri_viol,VaR95,TVaR95,method,seed,episode,s,S
0.11777615215801024,4507.1,2,1338.18,1369.5,"sS(s=10,S=60)",42,8,10.0,60.0
0.07945670628183361,4754.8,0,1206.6,1209.0,"sS(s=10,S=60)",42,9,10.0,60.0
0.1349605168700646,4439.9,3,1191.34,1209.0,"sS(s=10,S=60)",42,10,10.0,60.0
0.055865921787709494,4212.0,0,1277.14,1349.4,"sS(s=10,S=60)",42,11,10.0,60.0
0.1634514205541915,4420.6,0,1291.8799999999999,1351.6,"sS(s=10,S=60)",42,12,10.0,60.0
0.07734204793028322,4469.8,2,1269.94,1320.2,"sS(s=10,S=60)",42,13,10.0,60.0
0.172782874617737,4471.7,4,1159.48,1184.1,"sS(s=10,S=60)",42,14,10.0,60.0
0.06517094017094018,4341.3,3,1329.36,1388.0,"sS(s=10,S=60)",42,15,10.0,60.0
0.10799701046337817,4370.0,1,1365.1599999999999,1440.1,"sS(s=10,S=60)",42,16,10.0,60.0
0.12183098591549296,4766.6,2,1194.1999999999998,1207.1,"sS(s=10,S=60)",42,17,10.0,60.0
0.08908045977011494,4606.8,3,1237.4199999999998,1291.6,"sS(s=10,S=60)",42,18,10.0,60.0
0.11570881226053639,4132.7,3,1106.6,1128.0,"sS(s=10,S=60)",42,19,10.0,60.0
0.08947745168217609,4601.4,2,1384.1399999999999,1422.0,"sS(s=10,S=60)",42,20,10.0,60.0
0.11471491976783885,4664.7,4,1328.08,1330.0,"sS(s=10,S=60)",42,21,10.0,60.0
0.12297939778129953,5286.5,1,1530.1399999999999,1578.0,"sS(s=10,S=60)",42,22,10.0,60.0
0.1828410689170183,4984.3,3,1389.9399999999998,1442.8,"sS(s=10,S=60)",42,23,10.0,60.0
0.05539671193709793,4274.5,1,1034.28,1036.6,"sS(s=10,S=60)",42,24,10.0,60.0
0.10371408549404344,4499.6,0,1201.3,1228.1,"sS(s=10,S=60)",42,25,10.0,60.0
0.06576980568011959,4151.9,4,1180.8,1185.5,"sS(s=10,S=60)",42,26,10.0,60.0
0.07893874877169997,4938.3,3,1535.1200000000001,1567.9,"sS(s=10,S=60)",42,27,10.0,60.0
0.11305361305361306,3891.1,0,1065.04,1114.5,"sS(s=10,S=60)",42,28,10.0,60.0
0.13147410358565736,4212.0,0,1351.82,1454.4,"sS(s=10,S=60)",42,29,10.0,60.0
0.06878118317890235,4393.3,0,1028.48,1031.8,"sS(s=10,S=60)",42,30,10.0,60.0
0.062012876990850556,4922.3,0,1325.0,1348.0,"sS(s=10,S=60)",42,31,10.0,60.0
0.10968660968660969,4420.6,0,1063.2,1071.0,"sS(s=10,S=60)",42,32,10.0,60.0
0.21118469462840322,4491.8,1,1516.7399999999998,1634.1,"sS(s=10,S=60)",42,33,10.0,60.0
0.1386861313868613,4303.1,2,1453.52,1575.9,"sS(s=10,S=60)",42,34,10.0,60.0
0.1113698098564222,3960.3,0,1058.66,1076.2,"sS(s=10,S=60)",42,35,10.0,60.0
0.06022456617897244,4812.7,2,1335.9199999999998,1387.0,"sS(s=10,S=60)",42,36,10.0,60.0
0.16762383345297918,4280.4,2,1195.02,1229.0,"sS(s=10,S=60)",42,37,10.0,60.0
0.09464161447459986,4777.2,0,1428.1599999999999,1525.2,"sS(s=10,S=60)",42,38,10.0,60.0
0.14832925835370822,3931.7,1,1079.86,1085.1,"sS(s=10,S=60)",42,39,10.0,60.0
0.14762269938650308,4160.7,4,1138.78,1153.9,"sS(s=10,S=60)",42,40,10.0,60.0
0.1502664298401421,4561.8,0,1086.48,1090.3,"sS(s=10,S=60)",42,41,10.0,60.0
0.12112963593058863,4996.4,1,1349.4,1374.0,"sS(s=10,S=60)",42,42,10.0,60.0
0.10808614384396587,4028.3,1,996.64,998.4,"sS(s=10,S=60)",42,43,10.0,60.0
0.04133099824868652,4354.8,0,1165.0,1210.0,"sS(s=10,S=60)",42,44,10.0,60.0
0.152561669829222,4332.2,0,1212.92,1271.9,"sS(s=10,S=60)",42,45,10.0,60.0
0.10337972166998012,5009.2,0,1502.1999999999998,1606.0,"sS(s=10,S=60)",42,46,10.0,60.0
0.09512022630834512,4841.9,1,1377.8,1433.5,"sS(s=10,S=60)",42,47,10.0,60.0
0.18823529411764706,3941.5,0,1065.82,1067.5,"sS(s=10,S=60)",42,48,10.0,60.0
0.07163426925845932,4592.9,8,1300.18,1360.2,"sS(s=10,S=60)",42,49,10.0,60.0
0.17571157495256168,4365.2,5,1114.34,1115.0,"sS(s=10,S=65)",42,0,10.0,65.0
0.08918820531488897,4139.9,0,1089.98,1108.1,"sS(s=10,S=65)",42,1,10.0,65.0
0.09078260869565218,4671.9,1,1467.6399999999999,1531.0,"sS(s=10,S=65)",42,2,10.0,65.0
0.06886338393187708,4417.6,0,1202.24,1225.7,"sS(s=10,S=65)",42,3,10.0,65.0
0.15360983102918588,4100.8,2,1225.34,1255.4,"sS(s=10,S=65)",42,4,10.0,65.0
0.10286284953395473,4771.1,2,1269.3999999999999,1277.3,"sS(s=10,S=65)",42,5,10.0,65.0
0.22317262830482115,4068.6,2,1177.48,1200.6,"sS(s=10,S=65)",42,6,10.0,65.0
0.11634650235592606,4364.1,1,1231.8799999999999,1278.6,"sS(s=10,S=65)",42,7,10.0,65.0
0.12143379663496708,4552.6,2,1362.54,1406.7,"sS(s=10,S=65)",42,8,10.0,65.0
0.09134125636672326,4731.8,0,1218.8,1219.0,"sS(s=10,S=65)",42,9,10.0,65.0
0.15649676956209618,4294.0,3,1191.78,1206.3,"sS(s=10,S=65)",42,10,10.0,65.0
0.06890130353817504,4130.5,0,1252.14,1325.4,"sS(s=10,S=65)",42,11,10.0,65.0
0.1795861101367941,4358.6,0,1261.58,1307.6,"sS(s=10,S=65)",42,12,10.0,65.0
0.09186637618010167,4405.3,2,1257.94,1311.2,"sS(s=10,S=65)",42,13,10.0,65.0
0.20718654434250763,4354.7,3,1152.1799999999998,1181.1,"sS(s=10,S=65)",42,14,10.0,65.0
0.08511396011396011,4252.9,3,1318.84,1384.1,"sS(s=10,S=65)",42,15,10.0,65.0
0.13228699551569506,4303.5,1,1351.9599999999998,1431.6,"sS(s=10,S=65)",42,16,10.0,65.0
0.15211267605633802,4701.2,2,1163.3999999999999,1174.1,"sS(s=10,S=65)",42,17,10.0,65.0
0.07435344827586207,4464.7,3,1233.4,1291.9,"sS(s=10,S=65)",42,18,10.0,65.0
0.14942528735632185,4061.0,3,1093.4,1109.0,"sS(s=10,S=65)",42,19,10.0,65.0
0.09234073013600573,4510.3,1,1366.4,1392.0,"sS(s=10,S=65)",42,20,10.0,65.0
0.1399795151928986,4577.1,4,1309.1000000000001,1309.4,"sS(s=10,S=65)",42,21,10.0,65.0
0.1445324881141046,5339.2,2,1599.54,1679.0,"sS(s=10,S=65)",42,22,10.0,65.0
0.2092123769338959,4935.8,3,1375.1399999999999,1429.3,"sS(s=10,S=65)",42,23,10.0,65.0
0.044674767691208005,4234.5,1,1027.52,1035.0,"sS(s=10,S=65)",42,24,10.0,65.0
0.12263489838822705,4479.4,0,1183.6,1199.6,"sS(s=10,S=65)",42,25,10.0,65.0
0.0930493273542601,4251.3,7,1248.8,1268.0,"sS(s=10,S=65)",42,26,10.0,65.0
0.07206026858827383,4890.9,3,1522.52,1560.9,"sS(s=10,S=65)",42,27,10.0,65.0
0.14219114219114218,3854.9,0,1124.94,1187.0,"sS(s=10,S=65)",42,28,10.0,65.0
0.10539659543643608,4090.6,0,1274.02,1354.4,"sS(s=10,S=65)",42,29,10.0,65.0
0.08695652173913043,4309.4,0,1000.56,1001.0,"sS(s=10,S=65)",42,30,10.0,65.0
0.08471704506946798,4858.0,0,1313.4,1331.0,"sS(s=10,S=65)",42,31,10.0,65.0
0.1274928774928775,4352.6,0,1067.16,1081.0,"sS(s=10,S=65)",42,32,10.0,65.0
0.23841059602649006,4429.8,1,1531.6399999999999,1661.1,"sS(s=10,S=65)",42,33,10.0,65.0
0.14406454091432963,4298.7,2,1445.24,1564.9,"sS(s=10,S=65)",42,34,10.0,65.0
0.14318975552968569,4004.7,0,1001.9599999999999,1020.4,"sS(s=10,S=65)",42,35,10.0,65.0
0.07995916978564137,4874.5,2,1330.22,1384.5,"sS(s=10,S=65)",42,36,10.0,65.0
0.17839195979899497,4294.5,2,1198.96,1201.3,"sS(s=10,S=65)",42,37,10.0,65.0
0.12595685455810718,4777.6,0,1513.56,1636.2,"sS(s=10,S=65)",42,38,10.0,65.0
0.17766911165444174,3924.3,1,1057.4199999999998,1063.1,"sS(s=10,S=65)",42,39,10.0,65.0
0.17446319018404907,4081.2,4,1125.52,1139.9,"sS(s=10,S=65)",42,40,10.0,65.0
0.1566607460035524,4491.6,0,1148.4399999999998,1165.1,"sS(s=10,S=65)",42,41,10.0,65.0
0.14698877169105137,4951.0,1,1325.4,1341.5,"sS(s=10,S=65)",42,42,10.0,65.0
0.1243396993092239,4049.8,1,1003.26,1011.1,"sS(s=10,S=65)",42,43,10.0,65.0
0.05499124343257443,4201.7,0,1152.2,1194.0,"sS(s=10,S=65)",42,44,10.0,65.0
0.1650853889943074,4315.6,0,1208.1200000000001,1263.4,"sS(s=10,S=65)",42,45,10.0,65.0
0.12491716368455931,4955.6,0,1485.0,1582.0,"sS(s=10,S=65)",42,46,10.0,65.0
0.11987270155586988,4846.9,1,1392.0,1457.5,"sS(s=10,S=65)",42,47,10.0,65.0
0.2007843137254902,3960.8,0,1070.42,1070.5,"sS(s=10,S=65)",42,48,10.0,65.0
0.0939524838012959,4509.4,8,1284.24,1350.7,"sS(s=10,S=65)",42,49,10.0,65.0
0.19772296015180266,4375.6,5,1119.54,1125.0,"sS(s=10,S=70)",42,0,10.0,70.0
0.10921004732435384,3992.9,0,1066.1799999999998,1095.1,"sS(s=10,S=70)",42,1,10.0,70.0
0.08556521739130435,4466.9,1,1387.3799999999999,1463.0,"sS(s=10,S=70)",42,2,10.0,70.0
0.09181784524250278,4365.8,0,1186.24,1212.2,"sS(s=10,S=70)",42,3,10.0,70.0
0.18625192012288785,4027.3,2,1208.04,1236.9,"sS(s=10,S=70)",42,4,10.0,70.0
0.10319573901464714,4725.2,2,1264.1,1276.3,"sS(s=10,S=70)",42,5,10.0,70.0
0.2581648522550544,4061.1,2,1191.48,1213.1,"sS(s=10,S=70)",42,6,10.0,70.0
0.14244291409931134,4302.1,1,1243.8799999999999,1291.1,"sS(s=10,S=70)",42,7,10.0,70.0
0.14520848573518655,4491.6,2,1339.14,1384.2,"sS(s=10,S=70)",42,8,10.0,70.0
0.10424448217317488,4719.1,0,1222.26,1229.0,"sS(s=10,S=70)",42,9,10.0,70.0
0.17013639626704954,4192.8,3,1132.18,1140.3,"sS(s=10,S=70)",42,10,10.0,70.0
0.08268156424581005,4112.2,0,1273.14,1356.4,"sS(s=10,S=70)",42,11,10.0,70.0
0.18133988074359875,4415.1,0,1231.28,1263.6,"sS(s=10,S=70)",42,12,10.0,70.0
0.10639070442992012,4347.4,2,1245.94,1302.2,"sS(s=10,S=70)",42,13,10.0,70.0
0.22018348623853212,4290.4,3,1173.48,1208.2,"sS(s=10,S=70)",42,14,10.0,70.0
0.08796296296296297,4145.9,2,1306.8,1384.6,"sS(s=10,S=70)",42,15,10.0,70.0
0.15657698056801195,4237.0,1,1338.7599999999998,1423.1,"sS(s=10,S=70)",42,16,10.0,70.0
0.17394366197183098,4651.6,2,1135.3,1141.1,"sS(s=10,S=70)",42,17,10.0,70.0
0.11099137931034483,4440.1,1,1278.56,1342.6,"sS(s=10,S=70)",42,18,10.0,70.0
0.19157088122605365,4055.5,3,1182.6,1218.0,"sS(s=10,S=70)",42,19,10.0,70.0
0.10987831066571224,4378.7,1,1342.92,1366.4,"sS(s=10,S=70)",42,20,10.0,70.0
0.16729259132809832,4542.1,3,1338.2,1351.4,"sS(s=10,S=70)",42,21,10.0,70.0
0.16671949286846277,5280.2,2,1594.74,1674.0,"sS(s=10,S=70)",42,22,10.0,70.0
0.23277074542897327,4887.3,3,1360.34,1415.8,"sS(s=10,S=70)",42,23,10.0,70.0
0.05539671193709793,4142.5,1,1027.72,1045.0,"sS(s=10,S=70)",42,24,10.0,70.0
0.13840224246671337,4416.1,0,1155.56,1171.1,"sS(s=10,S=70)",42,25,10.0,70.0
0.13415545590433484,4266.5,6,1240.0,1254.5,"sS(s=10,S=70)",42,26,10.0,70.0
0.08679986898132984,4811.9,3,1506.52,1551.9,"sS(s=10,S=70)",42,27,10.0,70.0
0.16822066822066822,3780.6,0,1104.04,1158.5,"sS(s=10,S=70)",42,28,10.0,70.0
0.1267656646142702,4073.0,0,1248.22,1319.4,"sS(s=10,S=70)",42,29,10.0,70.0
0.10940841054882394,4293.7,0,997.44,1001.0,"sS(s=10,S=70)",42,30,10.0,70.0
0.10843781768891901,4863.5,0,1341.8,1364.0,"sS(s=10,S=70)",42,31,10.0,70.0
0.13425925925925927,4444.5,0,1082.06,1091.0,"sS(s=10,S=70)",42,32,10.0,70.0
0.2608535688005887,4371.8,1,1546.5399999999997,1688.1,"sS(s=10,S=70)",42,33,10.0,70.0
0.12524010756819054,4295.6,3,1329.84,1417.9,"sS(s=10,S=70)",42,34,10.0,70.0
0.14707023670935196,3976.2,0,1007.26,1022.9,"sS(s=10,S=70)",42,35,10.0,70.0
0.0826811840762164,4946.3,2,1411.1599999999999,1490.3,"sS(s=10,S=70)",42,36,10.0,70.0
0.19095477386934673,4334.5,3,1193.34,1214.1,"sS(s=10,S=70)",42,37,10.0,70.0
0.1590118302018093,4714.1,0,1506.36,1627.2,"sS(s=10,S=70)",42,38,10.0,70.0
0.18418907905460472,3920.5,1,1119.3400000000001,1138.9,"sS(s=10,S=70)",42,39,10.0,70.0
0.20820552147239263,4068.0,3,1228.32,1265.9,"sS(s=10,S=70)",42,40,10.0,70.0
0.16376554174067495,4459.1,0,1100.34,1123.3,"sS(s=10,S=70)",42,41,10.0,70.0
0.18033344675059543,4964.8,1,1301.4,1309.0,"sS(s=10,S=70)",42,42,10.0,70.0
0.14262494920763918,4084.5,2,1052.76,1057.8,"sS(s=10,S=70)",42,43,10.0,70.0
0.07600700525394045,4171.7,0,1163.3999999999999,1208.0,"sS(s=10,S=70)",42,44,10.0,70.0
0.19924098671726756,4251.9,0,1197.56,1247.7,"sS(s=10,S=70)",42,45,10.0,70.0
0.10437375745526839,4797.6,0,1428.1999999999998,1508.5,"sS(s=10,S=70)",42,46,10.0,70.0
0.14674681753889673,4784.9,1,1358.0,1423.5,"sS(s=10,S=70)",42,47,10.0,70.0
0.2,3958.1,0,1161.6599999999999,1181.8,"sS(s=10,S=70)",42,48,10.0,70.0
0.08639308855291576,4557.0,8,1295.96,1341.2,"sS(s=10,S=70)",42,49,10.0,70.0
0.152561669829222,4362.2,5,1204.28,1221.6,"sS(s=10,S=75)",42,0,10.0,75.0
0.13396432471787403,3919.2,0,1057.3799999999999,1082.1,"sS(s=10,S=75)",42,1,10.0,75.0
0.11686956521739131,4527.4,1,1248.48,1295.5,"sS(s=10,S=75)",42,2,10.0,75.0
0.11810440577563865,4437.9,0,1226.04,1258.7,"sS(s=10,S=75)",42,3,10.0,75.0
0.21889400921658986,4031.5,2,1319.54,1379.4,"sS(s=10,S=75)",42,4,10.0,75.0
0.131491344873502,4745.7,2,1267.5,1275.3,"sS(s=10,S=75)",42,5,10.0,75.0
0.2931570762052877,3934.1,2,1205.48,1225.6,"sS(s=10,S=75)",42,6,10.0,75.0
0.14679231605654222,4277.3,1,1255.8799999999999,1303.6,"sS(s=10,S=75)",42,7,10.0,75.0
0.18141916605705927,4365.1,2,1258.04,1289.8,"sS(s=10,S=75)",42,8,10.0,75.0
0.12325976230899831,4649.2,0,1227.66,1239.0,"sS(s=10,S=75)",42,9,10.0,75.0
0.19669777458722182,4178.2,3,1155.02,1159.7,"sS(s=10,S=75)",42,10,10.0,75.0
0.10502793296089385,4026.2,0,1247.52,1297.4,"sS(s=10,S=75)",42,11,10.0,75.0
0.1971238162048404,4354.6,0,1200.98,1219.6,"sS(s=10,S=75)",42,12,10.0,75.0
0.10130718954248366,4279.0,2,1123.54,1155.2,"sS(s=10,S=75)",42,13,10.0,75.0
0.2045107033639144,4304.6,4,1148.54,1152.5,"sS(s=10,S=75)",42,14,10.0,75.0
0.11217948717948718,4340.7,2,1363.6799999999998,1445.5,"sS(s=10,S=75)",42,15,10.0,75.0
0.18086696562032886,4179.0,1,1323.9599999999998,1410.1,"sS(s=10,S=75)",42,16,10.0,75.0
0.1538732394366197,4706.1,2,1190.8999999999999,1211.6,"sS(s=10,S=75)",42,17,10.0,75.0
0.11997126436781609,4432.4,1,1202.36,1252.6,"sS(s=10,S=75)",42,18,10.0,75.0
0.2095785440613027,3837.2,2,1172.6,1203.0,"sS(s=10,S=75)",42,19,10.0,75.0
0.13385826771653545,4371.9,0,1375.46,1408.9,"sS(s=10,S=75)",42,20,10.0,75.0
0.19460566746329805,4456.1,3,1320.5,1332.4,"sS(s=10,S=75)",42,21,10.0,75.0
0.1889064976228209,5222.2,1,1589.94,1669.0,"sS(s=10,S=75)",42,22,10.0,75.0
0.25562587904360057,4836.1,3,1345.54,1402.3,"sS(s=10,S=75)",42,23,10.0,75.0
0.0696926375982845,4117.5,1,1031.48,1055.0,"sS(s=10,S=75)",42,24,10.0,75.0
0.12088297126839523,4323.6,0,1128.1599999999999,1142.6,"sS(s=10,S=75)",42,25,10.0,75.0
0.17152466367713004,4235.0,6,1244.0,1257.0,"sS(s=10,S=75)",42,26,10.0,75.0
0.10153946937438585,4797.9,4,1479.52,1542.9,"sS(s=10,S=75)",42,27,10.0,75.0
0.17016317016317017,3823.4,0,1083.1399999999999,1130.0,"sS(s=10,S=75)",42,28,10.0,75.0
0.1680550525172039,3989.6,0,1327.22,1415.4,"sS(s=10,S=75)",42,29,10.0,75.0
0.14397719173200285,4142.9,0,1112.92,1140.9,"sS(s=10,S=75)",42,30,10.0,75.0
0.10572687224669604,4862.7,0,1319.8,1334.0,"sS(s=10,S=75)",42,31,10.0,75.0
0.16274928774928774,4374.0,0,1085.56,1101.0,"sS(s=10,S=75)",42,32,10.0,75.0
0.26600441501103755,4303.7,1,1561.4399999999998,1715.1,"sS(s=10,S=75)",42,33,10.0,75.0
0.1790242028428736,4321.8,3,1461.6399999999999,1579.9,"sS(s=10,S=75)",42,34,10.0,75.0
0.17617384555684906,3905.2,0,1000.86,1025.4,"sS(s=10,S=75)",42,35,10.0,75.0
0.10479755018713849,4904.8,2,1405.4599999999998,1487.8,"sS(s=10,S=75)",42,36,10.0,75.0
0.20351758793969849,4302.5,3,1207.1399999999999,1238.6,"sS(s=10,S=75)",42,37,10.0,75.0
0.19206680584551147,4655.0,0,1495.96,1614.2,"sS(s=10,S=75)",42,38,10.0,75.0
0.21678891605541972,3934.0,2,1214.04,1263.9,"sS(s=10,S=75)",42,39,10.0,75.0
0.24079754601226994,4011.9,3,1216.4799999999998,1248.6,"sS(s=10,S=75)",42,40,10.0,75.0
0.16376554174067495,4383.1,0,1124.1599999999999,1173.0,"sS(s=10,S=75)",42,41,10.0,75.0
0.2092548485879551,4997.0,1,1338.3600000000001,1352.7,"sS(s=10,S=75)",42,42,10.0,75.0
0.17310036570499795,4125.5,3,1113.06,1127.8,"sS(s=10,S=75)",42,43,10.0,75.0
0.09912434325744308,4143.3,0,1123.3999999999999,1158.0,"sS(s=10,S=75)",42,44,10.0,75.0
0.2049335863377609,4184.6,0,1140.36,1173.7,"sS(s=10,S=75)",42,45,10.0,75.0
0.1265738899933731,4931.1,0,1415.3999999999999,1490.0,"sS(s=10,S=75)",42,46,10.0,75.0
0.16973125884016974,4667.9,1,1313.0,1389.5,"sS(s=10,S=75)",42,47,10.0,75.0
0.22156862745098038,3981.1,0,1166.26,1184.8,"sS(s=10,S=75)",42,48,10.0,75.0
0.10727141828653708,4554.1,7,1314.56,1331.7,"sS(s=10,S=75)",42,49,10.0,75.0
0.17722960151802655,4315.7,5,1194.84,1207.3,"sS(s=10,S=80)",42,0,10.0,80.0
0.16672733891518018,3938.2,0,1089.42,1094.5,"sS(s=10,S=80)",42,1,10.0,80.0
0.14121739130434782,4460.9,1,1222.68,1268.0,"sS(s=10,S=80)",42,2,10.0,80.0
0.14216956682710108,4389.4,0,1206.44,1245.2,"sS(s=10,S=80)",42,3,10.0,80.0
0.24807987711213517,3971.0,2,1314.24,1375.9,"sS(s=10,S=80)",42,4,10.0,80.0
0.14314247669773636,4708.2,2,1249.6,1257.3,"sS(s=10,S=80)",42,5,10.0,80.0
0.29704510108864696,4016.8,2,1219.48,1238.1,"sS(s=10,S=80)",42,6,10.0,80.0
0.17107647698441464,4213.0,1,1266.9799999999998,1316.1,"sS(s=10,S=80)",42,7,10.0,80.0
0.2121433796634967,4303.5,2,1239.34,1274.3,"sS(s=10,S=80)",42,8,10.0,80.0
0.1398981324278438,4584.0,0,1243.24,1249.0,"sS(s=10,S=80)",42,9,10.0,80.0
0.22541277817659727,4162.2,2,1173.82,1174.1,"sS(s=10,S=80)",42,10,10.0,80.0
0.1366852886405959,3954.7,0,1228.52,1278.4,"sS(s=10,S=80)",42,11,10.0,80.0
0.21290775166608208,4376.6,0,1236.6799999999998,1258.1,"sS(s=10,S=80)",42,12,10.0,80.0
0.12091503267973856,4293.6,2,1221.94,1284.2,"sS(s=10,S=80)",42,13,10.0,80.0
0.20718654434250763,4394.0,4,1141.64,1147.0,"sS(s=10,S=80)",42,14,10.0,80.0
0.16631054131054132,4351.9,3,1298.84,1371.0,"sS(s=10,S=80)",42,15,10.0,80.0
0.20515695067264575,4204.0,2,1283.9599999999998,1328.1,"sS(s=10,S=80)",42,16,10.0,80.0
0.18098591549295776,4732.3,2,1190.1399999999999,1198.6,"sS(s=10,S=80)",42,17,10.0,80.0
0.14331896551724138,4434.9,1,1189.08,1239.6,"sS(s=10,S=80)",42,18,10.0,80.0
0.2421455938697318,3786.5,2,1161.8799999999999,1187.1,"sS(s=10,S=80)",42,19,10.0,80.0
0.15891195418754475,4385.4,1,1370.46,1385.4,"sS(s=10,S=80)",42,20,10.0,80.0
0.22362581085694777,4377.8,3,1297.76,1307.1,"sS(s=10,S=80)",42,21,10.0,80.0
0.21109350237717908,5245.7,2,1585.1399999999999,1664.0,"sS(s=10,S=80)",42,22,10.0,80.0
0.27637130801687765,4794.5,3,1332.84,1388.8,"sS(s=10,S=80)",42,23,10.0,80.0
0.08398856325947104,4033.5,1,1035.58,1065.0,"sS(s=10,S=80)",42,24,10.0,80.0
0.15241765942536792,4294.8,0,1182.2,1218.9,"sS(s=10,S=80)",42,25,10.0,80.0
0.20889387144992527,4274.9,5,1248.0,1259.5,"sS(s=10,S=80)",42,26,10.0,80.0
0.11627906976744186,4719.9,4,1462.1200000000001,1530.9,"sS(s=10,S=80)",42,27,10.0,80.0
0.19735819735819735,3755.7,0,1063.78,1104.8,"sS(s=10,S=80)",42,28,10.0,80.0
0.19014849692140529,3921.2,0,1302.62,1381.9,"sS(s=10,S=80)",42,29,10.0,80.0
0.16892373485388454,4128.4,0,1230.52,1287.9,"sS(s=10,S=80)",42,30,10.0,80.0
0.124364622161979,4805.2,0,1297.8,1304.0,"sS(s=10,S=80)",42,31,10.0,80.0
0.19052706552706553,4305.3,0,1088.7,1111.0,"sS(s=10,S=80)",42,32,10.0,80.0
0.2862398822663723,4243.7,1,1576.3399999999997,1742.1,"sS(s=10,S=80)",42,33,10.0,80.0
0.20783711102573954,4270.3,3,1444.6399999999999,1555.9,"sS(s=10,S=80)",42,34,10.0,80.0
0.20372526193247964,3834.2,0,994.46,1027.9,"sS(s=10,S=80)",42,35,10.0,80.0
0.12691391629806056,4863.3,2,1399.7599999999998,1485.3,"sS(s=10,S=80)",42,36,10.0,80.0
0.2189519023689878,4272.1,3,1219.3999999999999,1259.8,"sS(s=10,S=80)",42,37,10.0,80.0
0.22512178148921363,4686.8,0,1517.56,1641.2,"sS(s=10,S=80)",42,38,10.0,80.0
0.24938875305623473,3811.5,2,1193.44,1261.9,"sS(s=10,S=80)",42,39,10.0,80.0
0.19248466257668712,4058.9,4,1084.1,1098.0,"sS(s=10,S=80)",42,40,10.0,80.0
0.18579040852575487,4393.9,0,1228.84,1306.2,"sS(s=10,S=80)",42,41,10.0,80.0
0.2140183735964614,4953.9,1,1319.56,1326.7,"sS(s=10,S=80)",42,42,10.0,80.0
0.20357578220235675,4062.3,2,1069.6399999999999,1075.6,"sS(s=10,S=80)",42,43,10.0,80.0
0.12679509632224167,4129.2,0,1085.0,1110.0,"sS(s=10,S=80)",42,44,10.0,80.0
0.23719165085388993,4130.6,0,1132.76,1161.7,"sS(s=10,S=80)",42,45,10.0,80.0
0.15540092776673295,4873.8,0,1405.8,1475.5,"sS(s=10,S=80)",42,46,10.0,80.0
0.19731258840169733,4532.2,1,1285.46,1355.5,"sS(s=10,S=80)",42,47,10.0,80.0
0.24313725490196078,3934.9,0,1170.06,1186.8,"sS(s=10,S=80)",42,48,10.0,80.0
0.12922966162706984,4504.7,7,1301.96,1318.2,"sS(s=10,S=80)",42,49,10.0,80.0
0.1984819734345351,4271.6,5,1185.24,1192.8,"sS(s=10,S=85)",42,0,10.0,85.0
0.19949035311248633,3935.8,0,1089.74,1096.5,"sS(s=10,S=85)",42,1,10.0,85.0
0.15756521739130436,4395.1,1,1200.5,1240.5,"sS(s=10,S=85)",42,2,10.0,85.0
0.15920029618659756,4328.0,0,1213.4199999999998,1314.2,"sS(s=10,S=85)",42,3,10.0,85.0
0.24423963133640553,3967.1,1,1354.2199999999998,1429.0,"sS(s=10,S=85)",42,4,10.0,85.0
0.1681091877496671,4744.4,2,1275.56,1278.3,"sS(s=10,S=85)",42,5,10.0,85.0
0.3300933125972006,3960.3,2,1233.48,1250.6,"sS(s=10,S=85)",42,6,10.0,85.0
0.1946357375860819,4154.9,1,1274.8799999999999,1324.6,"sS(s=10,S=85)",42,7,10.0,85.0
0.24725676664228238,4156.2,2,1324.2399999999998,1406.8,"sS(s=10,S=85)",42,8,10.0,85.0
0.13955857385398981,4567.2,0,1245.3,1259.0,"sS(s=10,S=85)",42,9,10.0,85.0
0.25125628140703515,4092.4,2,1177.48,1177.7,"sS(s=10,S=85)",42,10,10.0,85.0
0.12141527001862197,3949.0,0,1235.92,1292.4,"sS(s=10,S=85)",42,11,10.0,85.0
0.23290073658365487,4331.7,0,1216.46,1228.9,"sS(s=10,S=85)",42,12,10.0,85.0
0.14270152505446623,4243.1,2,1209.94,1275.2,"sS(s=10,S=85)",42,13,10.0,85.0
0.23585626911314986,4341.5,3,1126.74,1131.5,"sS(s=10,S=85)",42,14,10.0,85.0
0.20014245014245013,4290.1,3,1283.54,1360.5,"sS(s=10,S=85)",42,15,10.0,85.0
0.20254110612855009,4213.8,2,1269.9599999999998,1316.1,"sS(s=10,S=85)",42,16,10.0,85.0
0.21161971830985915,4690.1,2,1177.56,1187.7,"sS(s=10,S=85)",42,17,10.0,85.0
0.16810344827586207,4384.6,1,1181.8799999999999,1230.6,"sS(s=10,S=85)",42,18,10.0,85.0
0.2662835249042146,3913.1,3,1149.96,1169.7,"sS(s=10,S=85)",42,19,10.0,85.0
0.18324982104509663,4332.9,1,1347.1,1360.1,"sS(s=10,S=85)",42,20,10.0,85.0
0.22772277227722773,4271.0,2,1330.84,1375.0,"sS(s=10,S=85)",42,21,10.0,85.0
0.23328050713153725,5194.2,2,1580.34,1659.0,"sS(s=10,S=85)",42,22,10.0,85.0
0.23769338959212377,4979.3,3,1453.2399999999998,1536.8,"sS(s=10,S=85)",42,23,10.0,85.0
0.11686919228020014,4105.7,1,1052.56,1075.0,"sS(s=10,S=85)",42,24,10.0,85.0
0.17344078486334968,4307.1,0,1177.72,1220.4,"sS(s=10,S=85)",42,25,10.0,85.0
