seed,episode,total_reward,epsilon,return_ma50,wall_clock_s
0,138,-5258.3795179251665,0.674625,-5265.622254224111,19.5666870999994
0,139,-4961.0,0.67225,-5250.482254224113,19.742615399998613
0,140,-5460.218249649912,0.669875,-5257.04661921711,19.91006919999927
0,141,-5763.0,0.6675,-5267.146619217109,20.08387419999781
0,142,-5464.0,0.665125,-5272.566683705762,20.243778700001712
0,143,-4993.99999989084,0.66275,-5258.52668370358,20.39816549999523
0,144,-5658.0,0.660375,-5277.878683705556,20.543009100001655
0,145,-4171.0,0.658,-5252.738683705556,20.703830599995854
0,146,-4775.0,0.655625,-5243.116846973866,20.87832179999532
0,147,-5255.740254059057,0.65325,-5237.591652055047,21.038151499997184
0,148,-4982.499999965517,0.6508750000000001,-5245.308506062638,21.197916400000395
0,149,-5702.614712000088,0.6485000000000001,-5255.15956770809,21.346371299994644
0,150,-5219.0,0.6461250000000001,-5250.739567708089,21.516813399997773
0,151,-4342.4,0.64375,-5226.930951555095,21.691432399995392
0,152,-5472.0,0.641375,-5229.610993463453,21.883624499998405
0,153,-5176.0,0.639,-5230.389816995582,22.05542769999738
0,154,-5356.736841598243,0.636625,-5237.684553829134,22.224475899995014
0,155,-5082.20833320665,0.63425,-5222.38961444372,22.388350499997614
0,156,-5562.02755881256,0.631875,-5229.370165619972,22.559778399998322
0,157,-5609.489373832563,0.6295,-5242.8399530966235,22.769939999998314
0,158,-5271.4999999438205,0.6271249999999999,-5232.8299530955,22.94693130000087
0,159,-5142.999999910572,0.62475,-5225.22840480897,23.110096799995517
0,160,-5962.499999953704,0.622375,-5238.481693569711,23.285915199994633
0,161,-5280.2435895087865,0.62,-5237.303811832535,23.45072010000149
0,162,-4850.099999894638,0.617625,-5230.87438326262,23.62074120000034
0,163,-4553.152422291229,0.6152500000000001,-5228.117431708444,23.79057859999739
0,164,-5204.499999961832,0.6128750000000001,-5215.107431710058,23.964324799999304
0,165,-5582.1,0.6105,-5239.349431710059,24.131087699999625
0,166,-5740.384876576153,0.608125,-5245.144932430594,24.299076999996032
0,167,-5688.4199998269305,0.60575,-5246.1799824824275,24.47321949999605
0,168,-5124.0,0.603375,-5237.219982482427,24.62572189999628
0,169,-5290.0,0.601,-5230.464699465272,24.780738000001293
0,170,-6352.415253850182,0.598625,-5245.182306872048,24.94781890000013
0,171,-5576.200946206241,0.59625,-5255.23979455085,25.11031959999673
0,172,-4720.0,0.593875,-5263.93979455085,25.278355999995256
0,173,-5820.38281236926,0.5915,-5272.07808471365,25.421638799998618
0,174,-5195.999999901072,0.589125,-5273.538084714662,25.580597200001648
0,175,-5199.3529409363255,0.58675,-5269.085143533389,25.768963700000313
0,176,-5235.7,0.5843750000000001,-5270.545956562927,25.93169510000007
0,177,-5059.355769027685,0.5820000000000001,-5264.83907194348,26.14670489999844
0,178,-4559.0,0.5796250000000001,-5258.919071950435,26.29159979999531
0,179,-5429.3958332072825,0.57725,-5254.956988615533,26.437112100000377
0,180,-5703.0,0.574875,-5271.736988618443,26.611531800001103
0,181,-5630.0,0.5725,-5287.523768283823,26.768828799999028
0,182,-5338.0,0.570125,-5298.2837682838235,26.9358785000004
0,183,-4947.292893897005,0.56775,-5299.939287116365,27.11484819999896
0,184,-4710.949187034895,0.565375,-5279.318270857064,27.298464699997567
0,185,-5234.0,0.563,-5259.543227304765,27.495519899995998
0,186,-5338.0,0.5606249999999999,-5261.883227304764,27.685037999995984
0,187,-4577.468518337453,0.55825,-5251.634597671514,27.877726699996856
0,188,-5536.217379088549,0.555875,-5257.191354894781,28.05541169999924
0,189,-5903.207110293903,0.5535000000000001,-5276.035497100658,28.23812669999461
0,190,-4757.0,0.5511250000000001,-5261.971132107661,28.424854899996717
0,191,-5267.491500903163,0.5487500000000001,-5252.0609621257245,28.608150699998077
0,192,-5614.0,0.546375,-5255.0609621257245,28.785793899995042
0,193,-4964.0,0.544,-5254.460962127907,28.967325199999323
0,194,-5372.671052437043,0.541625,-5248.754383176648,29.14777139999933
0,195,-5023.887217949544,0.53925,-5265.812127535639,29.326986000000034
0,196,-4700.0,0.536875,-5264.312127535639,29.50343730000168
0,197,-5102.0,0.5345,-5261.237322454457,29.679319800001394
0,198,-4974.401626674675,0.532125,-5261.075354988641,29.858101400001033
0,199,-5131.0,0.5297499999999999,-5249.64306074864,30.03683259999525
0,200,-4798.026785604672,0.527375,-5241.223596460733,30.21473100000003
0,201,-5185.812303195605,0.525,-5258.0918425246455,30.392191799997818
0,202,-4519.359237930952,0.5226250000000001,-5239.039027283263,30.56890239999484
0,203,-5837.08502020494,0.5202500000000001,-5252.260727687361,30.74782630000118
0,204,-4983.215279488065,0.5178750000000001,-5244.79029644516,30.92325179999898
0,205,-5517.533812641372,0.5155000000000001,-5253.496806033854,31.10326979999809
0,206,-5506.016128715795,0.513125,-5252.376577431918,31.27997730000061
0,207,-5026.785652190888,0.51075,-5240.722502999084,31.45544510000036
0,208,-5420.591836631659,0.508375,-5243.704339732841,31.633405699998548
0,209,-5225.989719854634,0.506,-5245.3641341317225,31.80675709999923
0,210,-4742.0,0.503625,-5220.9541341326485,32.020726499999
0,211,-5929.874205600045,0.50125,-5233.946746454473,32.20633409999573
0,212,-5254.452900017546,0.49887500000000007,-5242.033804456933,32.386358999996446
0,213,-5434.0,0.49650000000000005,-5259.650756011107,32.56805190000159
0,214,-5580.261904422809,0.49412500000000004,-5267.165994100327,32.75022039999749
0,215,-5130.0491800310565,0.49175,-5258.124977700949,32.92411639999773
0,216,-5820.705604242775,0.489375,-5259.731392254281,33.105692199998884
0,217,-4507.0,0.487,-5236.102992257742,33.28668199999811
0,218,-5032.0,0.4846250000000001,-5234.262992257742,33.46654999999737
0,219,-5182.6,0.48224999999999996,-5232.114992257742,33.645112099999096
0,220,-4929.588234952568,0.47987500000000005,-5203.658451879789,33.82425439999497
0,221,-5355.1263304495915,0.47750000000000004,-5199.236959564656,33.99380240000028
0,222,-5597.0,0.475125,-5216.776959564657,34.174170599995705
0,223,-5373.202380808292,0.47275,-5207.833350933437,34.35461899999791
0,224,-4675.0,0.470375,-5197.413350935416,34.54538440000033
0,225,-5184.459018772674,0.46799999999999997,-5197.1154724921425,34.724765099999786
0,226,-5678.0,0.46562500000000007,-5205.961472492142,34.907780299996375
0,227,-5236.0,0.46325000000000005,-5209.494357111589,35.09231020000152
0,228,-4746.0,0.46087500000000003,-5213.234357111589,35.26872719999665
0,229,-4494.0,0.4585,-5194.526440447443,35.44917229999555
0,230,-5699.499999972376,0.456125,-5194.456440446891,35.629240199996275
0,231,-5562.9999999079955,0.4537500000000001,-5193.116440445051,35.81043439999485
0,232,-5288.999999768214,0.45137499999999997,-5192.136440440415,35.9987770000007
0,233,-5187.251314655793,0.44900000000000007,-5196.935608855591,36.17992379999487
0,234,-5411.899999809573,0.44662500000000005,-5210.954625111084,36.359626199999184
0,235,-5172.944444220415,0.44425000000000003,-5209.733513995493,36.53896269999677
0,236,-5405.0,0.441875,-5211.073513995493,36.724665699999605
0,237,-4886.699999875814,0.4395,-5217.25814362626,36.90869769999699
0,238,-5771.110650194443,0.437125,-5221.956009048377,37.08850789999997
0,239,-4799.0,0.4347500000000001,-5199.8718668425,37.27131260000169
0,240,-4848.399999816409,0.43237499999999995,-5201.699866838829,37.460130300001765
0,241,-4990.013888650903,0.43000000000000005,-5196.150314593782,37.651127299999644
0,242,-5242.118320472743,0.42762500000000003,-5188.712681003238,37.88009890000103
0,243,-4980.0,0.42525,-5189.0326810032375,38.08791509999719
0,244,-4850.1354164996455,0.422875,-5178.581968284489,38.25915349999559
0,245,-5047.528047142733,0.4205,-5179.054784868354,38.43840559999808
0,246,-5131.0,0.41812499999999997,-5187.6747848683535,38.61729760000162
0,247,-5318.207980018826,0.41575000000000006,-5191.99894446873,38.796314999999595
0,248,-5196.0,0.41337499999999994,-5196.4309119352365,38.97690779999539
0,249,-5132.166666428014,0.41100000000000003,-5196.454245263796,39.15587370000139
0,250,-5739.010792266803,0.408625,-5215.273925397039,39.334280899995065
0,251,-5215.539712021384,0.40625,-5215.868473573555,39.51002409999637
0,252,-5146.999999921219,0.4038750000000001,-5228.42128881336,39.6896693000017
0,253,-4745.218990906134,0.4015000000000001,-5206.583968227384,39.858419199998025
0,254,-4907.0,0.39912500000000006,-5205.059662637624,40.03832149999653
0,255,-4993.0,0.39675000000000005,-5194.568986384796,40.20734499999526
0,256,-5506.1491226517355,0.39437500000000003,-5194.571646263514,40.38518810000096
0,257,-4873.549549204563,0.392,-5191.506924203787,40.5540433999995
0,258,-5037.0,0.3896250000000001,-5183.835087471154,40.73418880000099
0,259,-5488.9999998814765,0.38725,-5189.095293071691,40.907207799995376
0,260,-4880.0,0.3848750000000001,-5191.855293071691,41.083150400001614
0,261,-5251.0,0.38250000000000006,-5178.27780895969,41.26041809999879
0,262,-5688.0,0.38012500000000005,-5186.94875095934,41.434354500001064
0,263,-5310.0,0.37775000000000003,-5184.46875095934,41.6109387999968
0,264,-6368.0,0.375375,-5200.2235128708835,41.777795099995274
0,265,-4904.0,0.373,-5195.702529270263,41.95686839999689
0,266,-5284.499999886035,0.3706250000000001,-5184.978417183127,42.134746099996846
0,267,-5120.190265348922,0.36824999999999997,-5197.242222490106,42.31557239999529
0,268,-5331.0,0.36587500000000006,-5203.222222490105,42.46330769999622
0,269,-5285.906577283004,0.36350000000000005,-5205.288354035766,42.63569319999806
0,270,-4967.0,0.36112500000000003,-5206.036589336714,42.79527370000142
0,271,-5521.0,0.35875,-5209.3540627277225,42.96609519999765
0,272,-5596.977747868994,0.356375,-5209.353617685102,43.143781200000376
0,273,-5753.0,0.354,-5216.949570068937,43.317852699998184
0,274,-5479.0,0.3516250000000001,-5233.029570068937,43.497421200001554
0,275,-4969.0,0.34924999999999995,-5228.720389693483,43.672237899998436
0,276,-5228.062597337632,0.34687500000000004,-5219.721641640236,43.84156079999957
0,277,-5877.499999839436,0.34450000000000003,-5232.551641637025,43.9963276999988
0,278,-5905.893333129261,0.342125,-5255.74950829961,44.14489859999594
0,279,-5464.692225379738,0.3397500000000001,-5275.163352807205,44.29765049999696
0,280,-5017.499999878484,0.337375,-5261.523352805327,44.47695599999861
0,281,-5327.6,0.3350000000000001,-5256.815352807167,44.65599849999853
0,282,-4932.6,0.33262500000000006,-5249.687352811804,44.82873449999897
0,283,-5440.0,0.33025000000000004,-5254.742326518687,45.00737359999766
0,284,-5068.0,0.327875,-5247.864326522495,45.26287049999519
0,285,-5221.499999381282,0.3255,-5248.835437625713,45.421734099996684
0,286,-4447.299999899184,0.323125,-5229.681437623696,45.57314309999492
0,287,-5654.0,0.3207500000000001,-5245.02743762618,45.73752009999589
0,288,-5062.0,0.31837499999999996,-5230.845224622291,45.91794569999911
0,289,-5281.172932192678,0.31600000000000006,-5240.488683266145,46.09635149999667
0,290,-5739.391861828977,0.31362500000000004,-5258.308520506395,46.27398009999888
0,291,-5815.499999877502,0.31125,-5274.8182427309275,46.4549388000014
0,292,-5445.6,0.308875,-5278.887876321473,46.63293089999934
0,293,-5640.78991566085,0.3065,-5292.103674634691,46.80959150000126
0,294,-5076.0,0.304125,-5296.6209663046975,46.97676620000129
0,295,-5335.0,0.3017500000000001,-5302.370405361843,47.15568160000112
0,296,-5434.0,0.29937499999999995,-5308.430405361843,47.33201900000131
0,297,-4876.499999869848,0.29700000000000004,-5299.596245758863,47.51000999999815
0,298,-5078.140287612749,0.294625,-5297.239051511117,47.679593699998804
0,299,-4295.0,0.29225,-5280.495718182558,47.85377999999764
0,300,-4733.1,0.289875,-5260.377502337222,48.020913699998346
0,301,-5154.299999781946,0.2875000000000001,-5259.152708092433,48.17282829999749
0,302,-4556.959263141624,0.2851250000000001,-5247.35189335684,48.329372899999726
0,303,-5308.570551951267,0.28275000000000006,-5258.618924577742,48.49793769999815
0,304,-4567.999999890837,0.28037500000000004,-5251.838924575561,48.67258800000127
0,305,-5168.0,0.278,-5255.33892457556,48.8494389999978
0,306,-5351.0,0.2756250000000001,-5252.2359421225265,49.00504689999798
0,307,-5568.0,0.27325,-5266.124951138435,49.175739300000714
0,308,-5191.0,0.2708750000000001,-5269.204951138435,49.33813979999832
0,309,-5888.0,0.26850000000000007,-5277.1849511408045,49.497627400000056
0,310,-5560.0,0.26612500000000006,-5290.784951140806,49.677447900001425
0,311,-5914.823955653708,0.26375000000000004,-5304.061430253879,49.855297999994946
0,312,-5262.711540679473,0.261375,-5295.555661067468,50.03393009999854
0,313,-5393.608585477636,0.259,-5297.227832777022,50.21114669999952
0,314,-5252.508457840435,0.2566250000000001,-5274.91800193383,50.371652999994694
0,315,-5222.9,0.25425,-5281.296001933831,50.542724999999336
0,316,-5252.999999680384,0.25187500000000007,-5280.666001929718,50.71225299999787
0,317,-5039.999999900697,0.24950000000000006,-5279.062196620753,50.89193449999584
0,318,-5501.999999875951,0.24712500000000004,-5282.482196618272,51.0706296999997
0,319,-4873.2,0.24475000000000002,-5274.228065072612,51.244493799997144
0,320,-4857.6,0.242375,-5272.0400650726115,51.423700699997426
0,321,-5253.708983074397,0.24,-5266.694244734099,51.60336679999455
0,322,-4752.0,0.2376250000000001,-5249.794689776721,51.78040189999592
0,323,-5605.0,0.23524999999999996,-5246.83468977672,51.9591603000008
0,324,-5401.0,0.23287500000000005,-5245.274689776719,52.11026570000104
0,325,-5135.943820108196,0.23050000000000004,-5248.613566178883,52.279404000000795
0,326,-5662.0,0.22812500000000002,-5257.2923142321315,52.45513940000092
0,327,-4830.44608587509,0.22575000000000012,-5236.351235952844,52.6353267999948
0,328,-4944.337878010269,0.223375,-5217.120126850464,52.815290400001686
0,329,-5045.5669290337955,0.22100000000000009,-5208.737620923545,52.997670999997354
0,330,-5489.499999627535,0.21862500000000007,-5218.177620918526,53.16389779999736
0,331,-5466.0,0.21625000000000005,-5220.945620918526,53.34060269999463
0,332,-4904.549944001722,0.21387500000000004,-5220.38461979856,53.516017099995224
0,333,-5213.749999748705,0.21150000000000002,-5215.859619793535,53.692473700000846
0,334,-5372.599999935897,0.209125,-5221.951619792252,53.86180569999851
0,335,-5221.0,0.2067500000000001,-5221.941619804627,54.02706490000128
0,336,-5046.0,0.20437499999999997,-5233.915619806644,54.189736299995275
0,337,-4817.0,0.20200000000000007,-5217.175619806643,54.36440990000119
0,338,-5467.499999814896,0.19962500000000005,-5225.285619802941,54.54399359999661
0,339,-4593.0,0.19725000000000004,-5211.522161159088,54.718265299998166
0,340,-5030.0,0.19487500000000002,-5197.334323922509,54.89740999999776
0,341,-5846.190701214005,0.1925,-5197.948137949238,55.07670579999831
0,342,-5142.488672958463,0.190125,-5191.885911408408,55.25494829999661
0,343,-4717.068345179969,0.18775000000000008,-5173.41147999879,55.42839200000162
0,344,-4786.0,0.18537499999999996,-5167.61147999879,55.60711060000176
0,345,-5458.999999362148,0.18300000000000005,-5170.091479986033,55.78228939999826
0,346,-5277.839625357401,0.18062500000000004,-5166.968272493181,55.95633989999624
0,347,-5465.0,0.17825000000000002,-5178.738272495783,56.122835999995004
0,348,-5147.0,0.175875,-5180.115466743529,56.30140959999699
0,349,-5145.123943436247,0.1735,-5197.117945612254,56.46000079999794
0,350,-5113.0,0.17112499999999997,-5204.715945612254,56.638443499999994
0,351,-4580.0,0.16875000000000007,-5193.229945616615,56.817971299999044
0,352,-5431.229084958235,0.16637500000000005,-5210.715342052948,56.99433009999484
0,353,-5558.506578676103,0.16400000000000003,-5215.7140625874445,57.1434087000016
0,354,-4561.7441971017215,0.16162500000000013,-5215.588946531661,57.2894535000014
0,355,-5251.267349578935,0.15925,-5217.25429352324,57.461988299997756
0,356,-5504.0,0.1568750000000001,-5220.314293523241,57.63713909999933
0,357,-4940.605262927549,0.15450000000000008,-5207.766398781791,57.8169551999963
0,358,-5575.7029701989195,0.15212500000000007,-5215.460458185769,57.997765100000834
0,359,-5511.4999998769945,0.14975000000000005,-5207.930458183309,58.17538390000118
0,360,-4972.0,0.14737500000000003,-5196.170458183309,58.355678799998714
0,361,-5339.883720585041,0.14500000000000002,-5184.671653481936,58.5360864999966
0,362,-6205.835526243327,0.1426250000000001,-5203.534133193212,58.715083800001594
0,363,-5188.244897833289,0.14024999999999999,-5199.426859440327,58.8939670999971
0,364,-5003.0,0.13787500000000008,-5194.436690283517,59.06965059999493
0,365,-6004.499999954129,0.13550000000000006,-5210.068690282601,59.24638929999492
0,366,-5651.99999977063,0.13312500000000005,-5218.048690284405,59.424726099998225
0,367,-5106.8749998944195,0.13075000000000003,-5219.386190284279,59.601314299994556
0,368,-5738.957859284486,0.12837500000000002,-5224.12534747245,59.77341650000017
0,369,-5842.0,0.126,-5243.50134747245,59.947567600000184
0,370,-5554.0,0.1236250000000001,-5257.429347472451,60.12701240000024
0,371,-6112.0,0.12124999999999997,-5274.595167810962,60.29552249999688
0,372,-4940.5754716006,0.11887500000000006,-5278.366677242974,60.474998899997445
0,373,-4960.0,0.11650000000000005,-5265.466677242974,60.65534559999651
0,374,-5126.78860427596,0.11412500000000003,-5259.982449328493,60.83233869999822
0,375,-4916.3,0.11175000000000002,-5255.58957292633,61.01146389999485
0,376,-5422.0,0.109375,-5250.789572926329,61.18335129999468
0,377,-5909.190167932608,0.1070000000000001,-5272.36445456748,61.35609750000003
0,378,-6186.139784664562,0.10462500000000008,-5297.2004927005655,61.534287599999516
0,379,-5232.0,0.10225000000000006,-5300.92915411989,61.70777380000072
0,380,-5373.0,0.09987500000000005,-5298.599154127339,61.8799177999972
0,381,-5729.499999947368,0.09750000000000003,-5303.869154126287,62.05065910000121
0,382,-5177.999999552107,0.09512500000000002,-5309.338155237294,62.19699099999707
0,383,-4941.645216021867,0.09275000000000011,-5303.896059562757,62.3642319999999
0,384,-5167.0,0.09037499999999998,-5299.784059564039,62.54444240000157
0,385,-5671.649511850277,0.08800000000000008,-5308.7970498010445,62.7255903999976
0,386,-5461.137546029222,0.08562500000000006,-5317.099800721629,62.90335249999771
0,387,-5620.499999956522,0.08325000000000005,-5333.16980072076,63.083528999995906
0,388,-5037.499999956522,0.08087500000000003,-5324.569800723592,63.263349000000744
0,389,-5771.0,0.07850000000000001,-5348.129800723593,63.441116499998316
0,390,-4806.294094038961,0.076125,-5343.655682604371,63.620862199997646
0,391,-5456.0,0.0737500000000001,-5335.851868580092,63.80032260000007
