seed,episode,total_reward,epsilon,mean_loss,std_loss,return_ma50,return_std50,wall_clock_s
1,1,-4914.0,1.0,,,-4914.0,,0.04797880000114674
1,2,-5606.0,0.997625,,,-5260.0,346.0,0.09406110000418266
1,3,-4933.0,0.99525,,,-5151.0,321.82707572027977,0.1333946000013384
1,4,-4931.0,0.992875,,,-5096.0,294.54116859956946,0.17073250000248663
1,5,-5416.0,0.9905,,,-5160.0,292.8952031017237,0.2064955000023474
1,6,-5474.0,0.988125,,,-5212.333333333333,291.86222015799774,0.24416270000074292
1,7,-5934.0,0.98575,,,-5315.428571428572,369.84624494235334,0.2856543000016245
1,8,-5494.0,0.983375,,,-5337.75,350.96394045542627,0.3287980000022799
1,9,-5002.0,0.981,,,-5300.444444444444,347.3084159683856,0.371741100003419
1,10,-5255.6,0.978625,,,-5295.96,329.76023774858,0.4138105000020005
1,11,-5328.0,0.97625,,,-5298.872727272727,314.54893849883484,0.4551664000027813
1,12,-5492.0,0.973875,,,-5314.966666666666,305.8514545040161,0.49671130000206176
1,13,-4932.0,0.9715,,,-5285.507692307693,311.068012502679,0.5372685000038473
1,14,-5432.0,0.969125,,,-5295.971428571429,302.11754436352237,0.5792825000025914
1,15,-6122.0,0.96675,,,-5351.04,357.275350021987,0.6291960000016843
1,16,-4889.0,0.964375,,,-5322.1625,363.5608217255401,0.6731717000002391
1,17,-5443.0,0.962,,,-5329.270588235295,353.849944542309,0.7144094000032055
1,18,-4633.0,0.959625,,,-5290.588888888889,379.065086596673,0.759311699999671
1,19,-4611.3,0.95725,,,-5254.836842105264,398.91784830374644,0.8018951000049128
1,20,-5759.0,0.954875,,,-5280.045,404.0448619584216,0.842308100000082
1,21,-5343.0,0.9525,,,-5283.042857142857,394.53526678193657,0.8809551000013016
1,22,-5408.0,0.950125,,,-5288.722727272728,386.34206220514693,0.9215427000017371
1,23,-5494.0,0.94775,,,-5297.647826086957,380.16191043744504,0.9655175000007148
1,24,-4849.0,0.945375,,,-5278.954166666666,382.8037355912804,1.0164895000052638
1,25,-5805.0,0.9430000000000001,,,-5299.996,388.9773283676055,1.0628911000021617
1,26,-4833.0,0.940625,,,-5282.034615384615,391.8536529627313,1.107071000005817
1,27,-5302.0,0.93825,,,-5282.774074074074,384.547125265641,1.1455675000033807
1,28,-5360.0,0.935875,,,-5285.532142857142,377.88963435446465,1.1936623000001418
1,29,-5169.0,0.9335,,,-5281.513793103448,371.92544648193245,1.237825200005318
1,30,-5458.0,0.931125,,,-5287.3966666666665,367.0438997207585,1.284453600004781
1,31,-4669.0,0.92875,,,-5267.448387096774,377.2444752548429,1.3291902000055416
1,32,-5251.0,0.926375,,,-5266.934375,371.31427525192106,1.3735060000035446
1,33,-5000.0,0.924,,,-5258.845454545454,368.4970318460365,1.4179939000023296
1,34,-5054.0,0.921625,175.02648707798548,8.911432517330425,-5252.820588235294,364.68356773526904,1.5755566000007093
1,35,-5948.0,0.91925,170.51666310628255,7.492926321367891,-5272.682857142857,377.63421945862166,1.7470009000026039
1,36,-5609.0,0.916875,167.44742940266926,11.210458771273542,-5282.025,376.43183784274504,1.911068500005058
1,37,-5311.0,0.9145,143.12910283406575,13.543975810132265,-5282.808108108108,371.33980532032876,2.0751531000059913
1,38,-5166.0,0.912125,119.76285069783529,15.17421508014254,-5279.734210526316,366.8979266314842,2.233787700002722
1,39,-5344.0,0.9097500000000001,83.43711293538412,10.082320956234462,-5281.382051282051,362.30598901735465,2.396133300004294
1,40,-5044.0,0.907375,63.34845835367839,12.2386315281724,-5275.4475,359.6630728803695,2.5610455999994883
1,41,-5119.0,0.905,93.49114608764648,14.267363366798705,-5271.631707317073,356.06863851806645,2.7222642000051565
1,42,-5622.0,0.902625,67.84735933939616,8.350115251382663,-5279.973809523809,355.8362056711485,2.882296800002223
1,43,-6119.4,0.90025,62.62470957438151,6.05399921758239,-5299.495348837209,373.7386370387413,3.039665200005402
1,44,-5821.0,0.897875,62.89125658671061,6.619900316441911,-5311.347727272727,377.553442628046,3.190922600006161
1,45,-5325.0,0.8955,65.1197723388672,6.512260693064872,-5311.651111111111,373.3402598299258,3.417404899999383
1,46,-5541.0,0.893125,62.77695287068685,6.765546441113905,-5316.636956521739,370.77152660171106,3.575594699999783
1,47,-5137.0,0.89075,80.4956734975179,23.46741186231211,-5312.814893617021,367.72078328404444,3.731645899999421
1,48,-4850.0,0.888375,84.25874315897623,11.988212367992759,-5303.172916666666,369.82563951339694,3.883183400001144
1,49,-4640.0,0.886,70.13645909627279,6.550096636915552,-5289.638775510204,377.85190426632,4.099386400004732
1,50,-4817.0,0.883625,71.09308433532715,7.85482320744958,-5280.186,379.86183488737055,4.232976200000849
1,51,-4648.0,0.88125,71.54263229370117,9.137189323480493,-5274.866,386.75321620382164,4.365103399999498
1,52,-4866.0,0.878875,70.10837186177572,6.632519153354072,-5260.066,387.95546631540066,4.522408600001654
1,53,-5302.0,0.8765000000000001,72.59465268452962,7.291653819532601,-5267.446,385.16321901760034,4.680749500003003
1,54,-4899.0,0.874125,98.92873802185059,22.71800982542817,-5266.806,385.7478795327331,4.843164900004922
1,55,-5640.0,0.87175,81.10424397786458,8.046314821060752,-5271.286,388.7436872850799,5.003661700000521
1,56,-5438.0,0.869375,77.84165458679199,9.772262564966995,-5270.566,388.40075675003516,5.1551552000019
1,57,-5633.0,0.867,77.3781224568685,9.875183814501453,-5264.545999999999,380.31984182264273,5.301107999999658
1,58,-5335.0,0.864625,81.59538294474284,8.921443567890446,-5261.366,379.0506064419367,5.4439637000032235
1,59,-5508.0,0.86225,84.1097780863444,12.78972368819567,-5271.486,378.74542902060216,5.58814859999984
1,60,-5144.0,0.859875,81.62874259948731,14.105859789119208,-5269.254,379.16107986448185,5.7478303000025335
1,61,-5282.0,0.8575,117.11936264038086,21.313067708369758,-5268.334,379.07321910681054,5.911351700000523
1,62,-4970.0,0.855125,89.912819925944,11.48316380383691,-5257.894,379.95663668897794,6.067438400001265
1,63,-4806.0,0.85275,90.41043548583984,15.941005389344578,-5255.374,382.518916034227,6.233137000002898
1,64,-4628.0,0.850375,92.42767333984375,13.3010500899456,-5239.294,391.54844216776036,6.399947700003395
1,65,-5704.0,0.848,88.75873998006185,10.04172154084431,-5230.934,376.79693290152983,6.560599200005527
1,66,-5837.0,0.8456250000000001,93.7134641011556,15.391176596911487,-5249.894,382.91564314349966,6.7173223000063444
1,67,-5177.0,0.84325,111.5306007385254,32.14096986003082,-5244.5740000000005,382.0426148010193,6.882812300005753
1,68,-4971.0,0.840875,117.2152114868164,21.091095169704975,-5251.334,374.0685250645929,7.04696430000331
1,69,-5444.0,0.8385,99.05287221272786,14.092849826971095,-5267.988,363.59240786353064,7.218029800002114
1,70,-5199.1,0.836125,98.93082936604817,13.743244753448213,-5256.79,356.8572533941267,7.382813700001861
1,71,-6022.0,0.83375,95.86132481892903,12.63998058566629,-5270.37,372.45800635776374,7.535477600002196
1,72,-4994.0,0.831375,101.85828857421875,17.748994194266036,-5262.09,373.90530258342153,7.690238200004387
1,73,-5552.0,0.829,107.2786491394043,22.413235705517504,-5263.25,374.71207733405123,7.841652000002796
1,74,-5397.0,0.8266249999999999,113.37006301879883,22.158686779799304,-5274.21,370.4250791995596,8.006148600004963
1,75,-4879.0,0.82425,107.78111216227214,18.142543720683445,-5255.69,366.55259827206237,8.155058000003919
1,76,-5620.0,0.821875,114.39036115010579,23.248109483671957,-5271.43,364.9577489244474,8.32089840000117
1,77,-5421.0,0.8195,110.79339243570963,17.666828659990298,-5273.81,365.5369027882137,8.485290300006454
1,78,-5227.0,0.817125,117.58731129964193,17.527277516330013,-5271.15,365.3839089232037,8.650999299999967
1,79,-4524.0,0.81475,110.80762532552083,18.00964939129769,-5258.25,379.8617655147725,8.806318000002648
1,80,-5682.0,0.8123750000000001,109.76702779134115,19.74869555679281,-5262.73,383.4946811886705,8.961051500002213
1,81,-5405.0,0.81,136.63981297810872,30.893970160549785,-5277.45,374.4409177694126,9.128948700003093
1,82,-5206.0,0.807625,116.44225896199545,26.43959365057268,-5276.55,374.55747342697623,9.283179500002007
1,83,-5444.0,0.80525,115.68559595743815,25.134426946217303,-5285.43,373.156319121089,9.445639199999277
1,84,-5445.0,0.802875,109.4512575785319,19.97496428239164,-5293.25,372.32048144038487,9.609744500005036
1,85,-4859.0,0.8005,114.65258560180663,24.65902489368142,-5271.47,365.16528107146223,9.772201600004337
1,86,-4579.0,0.798125,115.69967651367188,22.496534984580453,-5250.87,374.47708407858545,9.940934300000663
1,87,-5544.0,0.79575,133.8350461324056,32.37303496270647,-5255.53,376.6398312712026,10.16617750000296
1,88,-5415.0,0.7933749999999999,132.88018035888672,26.404532957818773,-5260.51,377.06904314727296,10.340709200005222
1,89,-5374.0,0.791,122.20465418497722,25.393039562249992,-5261.11,377.2252527336949,10.51706820000254
1,90,-5262.0,0.788625,119.04130147298177,19.93753134132921,-5265.47,375.94835084091005,10.681399400004011
1,91,-5522.0,0.78625,122.57930119832356,23.99677972166285,-5273.53,377.04016032778253,10.85189420000097
1,92,-5323.0,0.783875,117.74419072469075,27.587102476976934,-5267.55,373.823274957566,11.002287499999511
1,93,-5551.0,0.7815,122.32056096394857,24.139489690877777,-5256.182,355.96140110410846,11.167227300000377
1,94,-5464.0,0.7791250000000001,144.50689595540365,26.533234099372404,-5249.0419999999995,348.05303968791884,11.337390100001357
1,95,-5751.0,0.77675,138.1558687845866,27.962655854270455,-5257.562,354.9537608703421,11.500043000000005
1,96,-5223.2,0.774375,128.1692003885905,24.56009376059659,-5251.206,352.6593917138745,11.668515400000615
1,97,-4957.0,0.772,130.24640986124675,30.655851904414966,-5247.606000000001,354.71956495801015,11.817372500001511
1,98,-4910.0,0.769625,128.9070597330729,29.122484078545405,-5248.806,353.47174620328565,11.9888401000062
1,99,-5395.0,0.76725,131.9155476888021,25.64971761042055,-5263.906,343.1163420241012,12.156291600003897
1,100,-4946.0,0.764875,131.4619992574056,30.889434765627083,-5266.486,340.2189777246413,12.315682300002663
1,101,-5289.0,0.7625,150.38666865030925,38.084459207500124,-5279.306,328.54868644388154,12.476384500005224
1,102,-5072.0,0.760125,138.61578496297201,30.59838855287668,-5283.4259999999995,324.6079843811609,12.633119199999783
1,103,-5112.0,0.75775,137.89314880371094,30.404519998019623,-5279.626,325.47924837691266,12.79541440000321
1,104,-5179.0,0.755375,135.61819305419922,26.61398450059524,-5285.226,321.26370776046275,12.961769200002891
1,105,-5340.0,0.753,141.3771074930827,34.1764870281046,-5279.226,317.35954676675476,13.125805100004072
1,106,-5287.0,0.750625,134.882687886556,34.117048537320294,-5276.206,316.5517123062202,13.280623099999502
1,107,-5740.0,0.7482500000000001,146.1173853556315,37.95057795980054,-5278.346,319.30622493775473,13.449660700003733
1,108,-4979.5,0.7458750000000001,152.32200775146484,35.560098754835664,-5271.236,321.91287377798363,13.607295600006182
1,109,-4847.0,0.7435,143.73658828735353,34.677849705803716,-5258.016,325.471211851371,13.766642800001136
1,110,-4883.299999999999,0.741125,151.22159156799316,46.82068636925513,-5252.802,329.32138192956745,13.922911400004523
1,111,-5081.0,0.73875,151.98263346354167,41.45403110611564,-5248.781999999999,330.16614041418603,14.083378100003756
