seed,episode,total_reward,epsilon,return_ma50,wall_clock_s
2,71,-5287.0,0.83375,-5320.799506465981,7.991531600004237
2,72,-5260.779805621954,0.831375,-5318.37935978983,8.165273200000229
2,73,-5080.999999878655,0.829,-5310.202304338954,8.337818300002255
2,74,-5487.0,0.8266249999999999,-5313.8364716567075,8.511749700002838
2,75,-5011.499999935897,0.82425,-5308.470471655425,8.685869100001582
2,76,-5530.499999832877,0.821875,-5306.010358447389,8.85231339999882
2,77,-5367.0,0.8195,-5306.1883863175335,9.016677799998433
2,78,-5521.030270104748,0.817125,-5303.588991719627,9.19013470000209
2,79,-4925.7264544463615,0.81475,-5291.423520808556,9.364659400001983
2,80,-5776.121725548375,0.8123750000000001,-5308.26741873487,9.53740800000378
2,81,-5779.474979881952,0.81,-5317.493179805464,9.707045600000129
2,82,-5431.177814899382,0.807625,-5309.004541952661,9.877803800001857
2,83,-4893.122873808676,0.80525,-5296.470999428835,10.041313400004583
2,84,-5403.902252125541,0.802875,-5293.169044471345,10.213993199999095
2,85,-5143.999999873471,0.8005,-5280.0948030939235,10.384690600003523
2,86,-4808.0,0.798125,-5267.54480309663,10.546471900001052
2,87,-5254.662060890471,0.79575,-5273.178044314439,10.719976899999892
2,88,-5380.667734798522,0.7933749999999999,-5284.659399010408,10.893263700003445
2,89,-5474.0,0.791,-5297.79021868519,11.042735700000776
2,90,-5512.434800157129,0.788625,-5294.242153948951,11.204429999997956
2,91,-5448.616400778159,0.78625,-5296.260214801682,11.359429600001022
2,92,-5567.0,0.783875,-5316.800214801682,11.509984900003474
2,93,-4912.68749975973,0.7815,-5307.213964798611,11.679943700000877
2,94,-5529.139175004422,0.7791250000000001,-5326.9629983029035,11.853691900003469
2,95,-5248.0,0.77675,-5316.622998302905,12.019542599999113
2,96,-4853.0,0.774375,-5316.100084923682,12.181484400003683
2,97,-5046.929196038001,0.772,-5312.218668844442,12.350509500000044
2,98,-4620.540229688244,0.769625,-5305.78893773235,12.534667899999477
2,99,-5111.323476505264,0.76725,-5286.815407262457,12.713857499998994
2,100,-4644.0,0.764875,-5279.975407262456,12.889688900002511
2,101,-5416.718971181384,0.7625,-5279.089786686083,13.06292730000132
2,102,-6041.0,0.760125,-5299.642944581839,13.234754700002668
2,103,-4918.0,0.75775,-5301.142944586577,13.404719899997872
2,104,-4531.71910034557,0.755375,-5271.824846162908,13.560612900000706
2,105,-5107.589177627781,0.753,-5257.129058666631,13.721703900002467
2,106,-5094.0,0.750625,-5254.239198204491,13.875865499998326
2,107,-4947.0,0.7482500000000001,-5250.00170291646,14.048847800004296
2,108,-5930.0,0.7458750000000001,-5263.18170291646,14.218210799997905
2,109,-5031.0,0.7435,-5250.79170291737,14.393433500001265
2,110,-5243.863122033312,0.741125,-5232.948965358036,14.567218299998785
2,111,-5518.183526862611,0.73875,-5246.594330812451,14.739409699999669
2,112,-5725.0,0.736375,-5251.344963726247,14.914498500002082
2,113,-5208.603174374798,0.734,-5249.405156553641,15.08396100000391
2,114,-5106.582910385031,0.731625,-5261.436814761342,15.252742600001511
2,115,-5023.29999989084,0.72925,-5252.890751257629,15.421233900000516
2,116,-4933.0,0.726875,-5240.796906264086,15.60096319999866
2,117,-5191.314814673403,0.7245,-5240.318535893969,15.775311800003692
2,118,-5495.499999851504,0.722125,-5258.9185358950745,15.948247500004072
2,119,-6149.999999926209,0.71975,-5280.138535893598,16.120060100001865
2,120,-5345.755848304441,0.7173750000000001,-5265.369347900694,16.29649330000393
2,121,-5797.0,0.7150000000000001,-5275.569347900693,16.47075020000193
2,122,-4989.596202783321,0.7126250000000001,-5270.145675843922,16.64537140000175
2,123,-5240.0,0.71025,-5273.325675846348,16.814898399999947
2,124,-5184.999999894035,0.707875,-5267.28567584423,16.987678600002255
2,125,-5805.037801037625,0.7055,-5283.156431866264,17.160346700002265
2,126,-5365.809027456518,0.703125,-5279.862612418736,17.325275900002453
2,127,-4671.0,0.70075,-5265.942612418736,17.49264380000386
2,128,-5956.298380289132,0.698375,-5274.647974622424,17.6553539000015
2,129,-5938.0,0.696,-5294.8934455334975,17.827316300004895
2,130,-5349.499999742249,0.6936249999999999,-5286.361011017375,17.995684800000163
2,131,-5406.293814248318,0.69125,-5278.897387704703,18.153267499998037
2,132,-5649.0,0.688875,-5283.253831406713,18.303945600004226
2,133,-5821.784746955418,0.6865,-5301.827068869649,18.45592829999805
2,134,-5590.540891742492,0.684125,-5305.559841661988,18.59758259999944
2,135,-5136.425743905926,0.6817500000000001,-5305.408356542636,18.74532460000046
2,136,-5087.0,0.6793750000000001,-5310.988356542636,18.908281500000157
2,137,-5381.0,0.677,-5313.515115324828,19.074489099999482
2,138,-5456.101769559025,0.674625,-5315.0237960200375,19.248358600001666
2,139,-5842.0,0.67225,-5322.383796020038,19.41643230000045
2,140,-5523.397092546894,0.669875,-5322.603041867834,19.587329499998305
2,141,-5076.0,0.6675,-5315.150713852269,19.762820399999327
2,142,-5025.123767923032,0.665125,-5304.313189210731,19.934108300003572
2,143,-4829.945112507419,0.66275,-5302.658341465684,20.112188099999912
2,144,-4848.912280248942,0.660375,-5289.053803570574,20.288970900001004
2,145,-5350.249999859469,0.658,-5291.098803567764,20.461588500002108
2,146,-4751.580597270888,0.655625,-5289.070415513182,20.63082890000078
2,147,-5605.603174526642,0.65325,-5300.243895082955,20.805821699999797
2,148,-5193.0,0.6508750000000001,-5311.69309048919,20.98380190000171
2,149,-5238.0,0.6485000000000001,-5314.226620959085,21.154683699998714
2,150,-5357.602742736389,0.6461250000000001,-5328.498675813812,21.325253399998473
2,151,-5162.0,0.64375,-5323.404296390185,21.472811400002684
2,152,-5293.499999852862,0.641375,-5308.454296387242,21.643676400002732
2,153,-5149.0,0.639,-5313.074296387242,21.804865099999006
2,154,-5135.0,0.636625,-5325.139914380331,21.96821440000349
2,155,-4954.499999839749,0.63425,-5322.0781308245705,22.13967440000124
2,156,-5009.552910790052,0.631875,-5320.389189040371,22.31463349999831
2,157,-5470.46240585771,0.6295,-5330.858437157524,22.490187499999593
2,158,-5108.499999774267,0.6271249999999999,-5314.42843715301,22.665469700004905
2,159,-5618.698507840698,0.62475,-5326.182407309825,22.840800600002694
2,160,-4797.0,0.622375,-5317.245144869158,23.011488299998746
2,161,-6077.146629385808,0.62,-5328.424406919623,23.183385199998156
2,162,-5341.887106252798,0.617625,-5320.762149044678,23.35895590000291
2,163,-6056.677419169166,0.6152500000000001,-5337.723633940565,23.5340456000049
2,164,-4458.055733503115,0.6128750000000001,-5324.753090402927,23.705939300001774
2,165,-4683.0,0.6105,-5317.9470904051095,23.85998240000481
2,166,-5026.0,0.608125,-5319.80709040511,24.034764399999403
2,167,-5238.0,0.60575,-5320.740794111643,24.18603489999805
2,168,-5642.0,0.603375,-5323.670794114612,24.361942200004705
2,169,-5702.701982109658,0.601,-5314.724833758281,24.538496599998325
2,170,-5077.520952395838,0.598625,-5309.360135840109,24.712633200004348
2,171,-5175.499999954129,0.59625,-5296.930135839191,24.882521100000304
2,172,-5137.8,0.593875,-5299.894211783526,25.055284000001848
2,173,-5089.799999762566,0.5915,-5296.890211778777,25.230198800003564
2,174,-5098.499999957983,0.589125,-5295.160211780055,25.39420650000102
2,175,-4581.0,0.58675,-5270.679455759303,25.571202999999514
2,176,-5129.0,0.5843750000000001,-5265.943275210173,25.749386499999673
2,177,-5124.0,0.5820000000000001,-5275.003275210172,25.929731700001867
2,178,-5127.0,0.5796250000000001,-5258.41730760439,26.102159400004894
2,179,-5199.284482602153,0.57725,-5243.642997256433,26.276902199999313
2,180,-3948.0,0.574875,-5215.612997261588,26.430875500002003
2,181,-5211.0,0.5725,-5211.707120976622,26.59309800000483
2,182,-5233.2215045045095,0.570125,-5203.391551066711,26.76676640000369
2,183,-5818.809575775444,0.56775,-5203.332047643112,26.92194069999823
2,184,-4949.5217389402815,0.565375,-5190.511664587068,27.084732499999518
2,185,-5126.256944282273,0.563,-5190.308288594595,27.255099599999085
2,186,-5346.1994914367,0.5606249999999999,-5195.4922784233295,27.431067199999234
2,187,-5285.0,0.55825,-5193.572278423329,27.59402119999868
2,188,-5690.499999962406,0.555875,-5198.260243031396,27.759144900002866
2,189,-5831.514687899616,0.5535000000000001,-5198.050536789389,27.926942999998573
2,190,-5566.0,0.5511250000000001,-5198.902594938451,28.080764800004545
2,191,-5280.962686470605,0.5487500000000001,-5203.001848667863,28.223196700004337
2,192,-5216.851825162455,0.546375,-5206.836409812651,28.38684210000065
2,193,-5436.0,0.544,-5218.9575075625025,28.541077900001255
2,194,-4683.685927872457,0.541625,-5215.652980514974,28.68426190000173
2,195,-5164.405660331078,0.53925,-5211.9360937244055,28.85433069999999
2,196,-5360.07034994021,0.536875,-5224.105888777792,29.022637200003373
2,197,-4970.694495973623,0.5345,-5211.407715206732,29.177904100004525
2,198,-5171.999999779802,0.532125,-5210.987715202327,29.32721400000446
2,199,-4684.0,0.5297499999999999,-5199.907715202327,29.47108560000197
2,200,-5171.0,0.527375,-5196.1756603476,29.64603250000073
2,201,-4785.094987074763,0.525,-5188.637560089095,29.81744610000169
2,202,-4993.311988877052,0.5226250000000001,-5182.633799869579,29.990196700004162
2,203,-4659.653678113684,0.5202500000000001,-5172.846873431853,30.16744910000125
2,204,-5197.499999827055,0.5178750000000001,-5174.096873428393,30.330228700004227
2,205,-5566.169117523302,0.5155000000000001,-5186.330255782065,30.49030190000485
2,206,-4898.866071074762,0.513125,-5184.116518987759,30.65870050000376
2,207,-5038.499999918033,0.51075,-5175.477270868966,30.83466440000484
2,208,-4923.791962292024,0.508375,-5171.783110119321,31.001202600004035
2,209,-5232.5121950206285,0.506,-5164.059383862919,31.170519799998146
2,210,-5166.0,0.503625,-5171.439383862919,31.33373009999923
2,211,-6171.0,0.50125,-5173.316451275203,31.47458159999951
2,212,-4986.0,0.49887500000000007,-5166.198709150148,31.62989540000126
2,213,-5636.0,0.49650000000000005,-5157.785160766764,31.80726539999887
2,214,-4577.999994954133,0.49412500000000004,-5160.184045995785,31.984540400000697
2,215,-4590.554455099924,0.49175,-5158.335135097783,32.152782999997726
2,216,-5104.0,0.489375,-5159.895135097783,32.32568020000326
2,217,-4923.0,0.487,-5153.595135097783,32.50433340000018
2,218,-4899.0,0.4846250000000001,-5138.735135097783,32.67792900000495
2,219,-5517.0,0.48224999999999996,-5135.02109545559,32.853562000003876
2,220,-4977.0,0.47987500000000005,-5133.010676407674,33.02437389999977
2,221,-4887.0,0.47750000000000004,-5127.240676408591,33.182373600000574
2,222,-5287.0,0.475125,-5130.22467640859,33.32635400000436
2,223,-4975.499999947917,0.47275,-5127.938676412297,33.48690540000098
2,224,-5332.0,0.470375,-5132.608676413138,33.65596229999937
2,225,-5475.47570710425,0.46799999999999997,-5150.498190555223,33.82812460000423
2,226,-4562.999999711684,0.46562500000000007,-5139.178190549457,33.996534800004156
2,227,-5142.0,0.46325000000000005,-5139.538190549457,34.156486400002905
2,228,-5373.499999726961,0.46087500000000003,-5144.468190543996,34.33335210000223
2,229,-5247.1166199798645,0.4585,-5145.4248332915495,34.508521499999915
2,230,-4224.999999658484,0.456125,-5150.96483328472,34.68364870000369
2,231,-5383.99999990099,0.4537500000000001,-5154.42483328274,34.85772200000065
2,232,-5174.499999895834,0.45137499999999997,-5153.250403190566,35.01740229999996
2,233,-5298.2,0.44900000000000007,-5142.838211675057,35.168191199998546
2,234,-5581.499999722111,0.44662500000000005,-5155.477776890694,35.33246910000162
2,235,-5135.0,0.44425000000000003,-5155.652638005048,35.49389859999792
2,236,-5125.13636349865,0.441875,-5151.2313754462875,35.66529730000184
2,237,-4904.3039213282555,0.4395,-5143.617453872853,35.839568399998825
2,238,-5451.978204841227,0.437125,-5138.847017970428,36.0134149000005
2,239,-5859.8172412394115,0.4347500000000001,-5139.413069037225,36.18859599999996
2,240,-4943.039975292662,0.43237499999999995,-5126.953868543078,36.362242700000934
2,241,-4746.124060115609,0.43000000000000005,-5116.257096015978,36.53498779999791
2,242,-5691.0,0.42762500000000003,-5125.740059512728,36.70948850000423
2,243,-5250.499999951457,0.42525,-5122.030059511758,36.872254499998235
2,244,-5317.0,0.422875,-5134.696340954309,37.0329572000046
2,245,-5143.879079676787,0.4205,-5134.285809341223,37.191616000003705
2,246,-5587.0,0.41812499999999997,-5138.824402342419,37.36503939999966
2,247,-5703.0,0.41575000000000006,-5153.470512422946,37.53975050000008
2,248,-4709.0,0.41337499999999994,-5144.21051242735,37.71684770000138
2,249,-5369.0,0.41100000000000003,-5157.91051242735,37.89349609999772
2,250,-5430.285027923474,0.408625,-5163.09621298582,38.063962000000174
2,251,-5099.0,0.40625,-5169.374313244324,38.24181120000139
2,252,-4952.999999612264,0.4038750000000001,-5168.568073459029,38.416302800003905
2,253,-5196.0,0.4015000000000001,-5179.294999896755,38.58708910000132
2,254,-4938.571428296278,0.39912500000000006,-5174.116428466139,38.76180849999946
2,255,-5445.0,0.39675000000000005,-5171.6930461156735,38.93149480000284
2,256,-5000.0,0.39437500000000003,-5173.715724694178,39.104480000001786
2,257,-5306.243671922989,0.392,-5179.070598134277,39.28249099999812
2,258,-5047.999999710806,0.3896250000000001,-5181.554758882654,39.459098400002404
2,259,-5482.999999863985,0.38725,-5186.56451497952,39.63500370000111
2,260,-5196.0,0.3848750000000001,-5187.16451497952,39.81543039999815
2,261,-5515.254547499364,0.38250000000000006,-5174.049605929507,39.98481770000217
2,262,-5078.495936571829,0.38012500000000005,-5175.899524660944,40.15460080000048
2,263,-5048.499999823868,0.37775000000000003,-5164.149524657421,40.331451999998535
2,264,-5246.137681585193,0.375375,-5177.5122783900415,40.49582000000373
2,265,-6110.0,0.373,-5207.9011892880435,40.64744459999929
2,266,-4857.0,0.3706250000000001,-5202.961189288044,40.809403200000816
2,267,-5166.6474096953125,0.36824999999999997,-5207.83413748195,40.952787800000806
2,268,-4974.850880356491,0.36587500000000006,-5209.351155089081,41.122419100000116
2,269,-5703.093259831265,0.36350000000000005,-5213.073020285706,41.29860740000004
2,270,-5452.139639373132,0.36112500000000003,-5222.575813073168,41.475352499997825
2,271,-5659.999999642307,0.35875,-5238.035813066014,41.646578100000625
2,272,-5605.852651743339,0.356375,-5244.412866100881,41.825108299999556
2,273,-5041.0,0.354,-5245.722866101923,41.99204830000235
2,274,-5389.0,0.3516250000000001,-5246.862866101923,42.157640999997966
2,275,-5338.20230926875,0.34924999999999995,-5244.117398145213,42.32602079999924
2,276,-5331.914695510905,0.34687500000000004,-5259.495692061198,42.50580930000433
2,277,-4761.134411118839,0.34450000000000003,-5251.878380283573,42.68424519999826
2,278,-5050.0,0.342125,-5245.4083802890345,42.86123039999802
2,279,-5479.0,0.3397500000000001,-5250.046047889437,43.04031119999854
2,280,-5135.999999786888,0.337375,-5268.266047892006,43.217066600002
2,281,-5464.0,0.3350000000000001,-5269.866047893986,43.39281360000314
2,282,-5691.503546019731,0.33262500000000006,-5280.2061188164635,43.5688341999994
2,283,-5044.0,0.33025000000000004,-5275.122118816463,43.745887000004586
2,284,-5506.750377338885,0.327875,-5273.627126368799,43.91713829999935
2,285,-5206.0,0.3255,-5275.047126368799,44.09662440000102
2,286,-5361.066353684133,0.323125,-5279.765726172508,44.27561570000398
2,287,-5503.0,0.3207500000000001,-5291.739647745944,44.446172600000864
2,288,-5420.405252806426,0.31837499999999996,-5291.108188705248,44.622408399998676
2,289,-5407.803284339352,0.31600000000000006,-5282.067909567247,44.79882129999896
2,290,-5293.0,0.31362500000000004,-5289.067110061393,44.96924050000234
2,291,-5454.397959031558,0.31125,-5303.232588039712,45.147423100002925
2,292,-5601.7900658566305,0.308875,-5301.448389356845,45.32263799999782
2,293,-5527.49999978792,0.3065,-5306.988389353574,45.493890500001726
2,294,-5519.0,0.304125,-5311.028389353574,45.671147799999744
2,295,-5625.0,0.3017500000000001,-5320.650807760039,45.848837300000014
2,296,-4798.1,0.29937499999999995,-5304.872807760038,46.0154251999993
2,297,-5699.309164754736,0.29700000000000004,-5304.798991055133,46.19465440000204
2,298,-5559.306023677943,0.294625,-5321.805111528692,46.355550200001744
2,299,-5749.0,0.29225,-5329.405111528692,46.50675970000157
2,300,-4400.0,0.289875,-5308.799410970223,46.65436690000206
2,301,-5312.216469845458,0.2875000000000001,-5313.063740367132,46.803110599998035
2,302,-6113.4999998779795,0.2851250000000001,-5336.273740372446,46.958977800000866
2,303,-5846.0868084576705,0.28275000000000006,-5349.275476541598,47.12943880000239
2,304,-5328.0,0.28037500000000004,-5357.064047975674,47.30698510000366
2,305,-5215.8289957906245,0.278,-5352.480627891486,47.48367810000491
2,306,-5441.0,0.2756250000000001,-5361.300627891486,47.65731680000317
2,307,-4926.0,0.27325,-5353.695754453027,47.82624229999783
2,308,-5050.8527011376045,0.2708750000000001,-5353.752808481562,47.9929415000006
2,309,-4963.0,0.26850000000000007,-5343.352808484283,48.16627929999959
2,310,-4544.0,0.26612500000000006,-5330.312808484283,48.38559820000228
2,311,-5233.184684519776,0.26375000000000004,-5324.671411224691,48.564115900000616
2,312,-4969.0,0.261375,-5322.481492493254,48.74812740000198
2,313,-5189.177244129925,0.259,-5325.295037379376,48.907344700004614
2,314,-5637.999999529628,0.2566250000000001,-5333.132283738264,49.07644920000166
2,315,-4811.0,0.25425,-5307.152283738264,49.25018629999977
2,316,-4727.0,0.25187500000000007,-5304.552283738265,49.41885069999989
2,317,-4732.499999812696,0.24950000000000006,-5295.869335540612,49.566188600001624
2,318,-4799.0,0.24712500000000004,-5292.3523179334825,49.73104769999918
2,319,-5282.6,0.24475000000000002,-5283.9424527368565,49.9017359999998
2,320,-6191.522292881493,0.242375,-5298.730105807024,50.078956199999084
2,321,-5639.715446976463,0.24,-5298.324414753708,50.250543000001926
2,322,-5322.499999968553,0.2376250000000001,-5292.657361718211,50.42885560000286
2,323,-5221.708566506179,0.23524999999999996,-5296.271533048334,50.606028800000786
2,324,-5403.867936218119,0.23287500000000005,-5296.5688917726975,50.78337119999924
2,325,-5999.14386207862,0.23050000000000004,-5309.787722828894,50.96082430000388
2,326,-5282.0,0.22812500000000002,-5308.789428918676,51.13776340000186
2,327,-5329.0,0.22575000000000012,-5320.1467406963,51.310055300004024
2,328,-4968.0,0.223375,-5318.5067406963,51.488899000003585
2,329,-5730.333785675739,0.22100000000000009,-5323.533416409815,51.665025800000876
2,330,-4774.683544065421,0.21862500000000007,-5316.307087295385,51.84255249999842
2,331,-5263.822433574327,0.21625000000000005,-5312.303535966872,52.021246000003885
2,332,-5687.5480224099565,0.21387500000000004,-5312.224425494676,52.200336400004744
2,333,-5227.499999947917,0.21150000000000002,-5315.894425493635,52.37565310000355
2,334,-5564.210144779864,0.209125,-5317.043620842454,52.55287580000004
2,335,-5934.0,0.2067500000000001,-5331.603620842456,52.729572900003404
2,336,-5576.134440026642,0.20437499999999997,-5335.904982569305,52.90122379999957
2,337,-4708.224598787078,0.20200000000000007,-5320.009474545047,53.053950300003635
2,338,-5142.505494374016,0.19962500000000005,-5314.451479376397,53.19819239999924
2,339,-4845.318320513704,0.19725000000000004,-5303.201780099885,53.35846670000319
2,340,-5324.723858360352,0.19487500000000002,-5303.836257267091,53.51025089999894
2,341,-5096.0,0.1925,-5296.668298086461,53.68591849999939
2,342,-5232.409361589243,0.190125,-5289.280684001113,53.84854079999786
2,343,-5709.984391928506,0.18775000000000008,-5292.930371843924,54.02330300000176
2,344,-6188.85495833163,0.18537499999999996,-5306.327471010557,54.2011319000012
2,345,-4745.899999924242,0.18300000000000005,-5288.745471009042,54.378801300001214
2,346,-5530.999999798506,0.18062500000000004,-5303.403471005012,54.549984800003585
2,347,-5165.759036048779,0.17825000000000002,-5292.732468430893,54.72978700000385
2,348,-5353.0,0.175875,-5288.606347957334,54.9079142000046
2,349,-5612.083333208685,0.1735,-5285.868014621507,55.08383699999831
2,350,-5107.546116519673,0.17112499999999997,-5300.018936951902,55.26438870000129
2,351,-5759.607842777384,0.16875000000000007,-5308.966764410539,55.44001240000216
2,352,-5217.499999865554,0.16637500000000005,-5291.046764410291,55.620176299999
2,353,-5116.0,0.16400000000000003,-5276.445028241137,55.80067190000409
2,354,-5549.0,0.16162500000000013,-5280.865028241138,55.96442670000397
2,355,-5177.399999843114,0.15925,-5280.096448322188,56.14003550000052
2,356,-5700.826675119509,0.1568750000000001,-5285.292981824578,56.31918890000088
2,357,-4937.380952242113,0.15450000000000008,-5285.52060086942,56.49496050000016
2,358,-5132.228069935818,0.15212500000000007,-5287.148108245385,56.67441010000039
2,359,-6139.32876697605,0.14975000000000005,-5310.674683584905,56.84618729999784
2,360,-5724.396156773022,0.14737500000000003,-5334.282606720366,57.02506690000155
2,361,-5262.0,0.14500000000000002,-5334.85891302997,57.20247139999992
2,362,-5015.085987128772,0.1426250000000001,-5335.780632772546,57.38066410000465
2,363,-5553.499999880974,0.14024999999999999,-5343.067087887566,57.559166700004425
2,364,-5575.15517227032,0.13787500000000008,-5341.81019134238,57.706354800000554
2,365,-5293.0,0.13550000000000006,-5351.45019134238,57.85658669999975
2,366,-5498.0,0.13312500000000005,-5366.87019134238,58.01375910000206
2,367,-5071.0,0.13075000000000003,-5373.640191346127,58.182862200003
2,368,-5675.499999950495,0.12837500000000002,-5391.170191345137,58.36078160000034
2,369,-5241.0,0.126,-5390.338191345138,58.5291767000017
2,370,-5617.444117351504,0.1236250000000001,-5378.856627834536,58.694144300003245
2,371,-4957.0,0.12124999999999997,-5365.202318895008,58.867955699999584
2,372,-5732.999999884297,0.11887500000000006,-5373.412318893322,59.04221580000012
2,373,-5851.678898882512,0.11650000000000005,-5386.0117255408495,59.212038999998185
2,374,-5250.499999954955,0.11412500000000003,-5382.944366815586,59.37026219999825
2,375,-5096.0,0.11175000000000002,-5364.881489574014,59.534767099998135
2,376,-4929.0,0.109375,-5357.821489574013,59.71099700000195
2,377,-5451.0,0.1070000000000001,-5360.261489574013,59.888556300000346
2,378,-4764.0,0.10462500000000008,-5356.181489574013,60.060684000003675
2,379,-5260.554057875528,0.10225000000000006,-5346.78589501801,60.24060589999863
2,380,-5381.219999840214,0.09987500000000005,-5358.916624133504,60.42068790000485
2,381,-5316.499999871033,0.09750000000000003,-5359.970175459439,60.59871859999839
2,382,-5579.177767297671,0.09512500000000002,-5357.8027703571925,60.77733460000309
2,383,-5143.0,0.09275000000000011,-5356.112770358235,60.95742959999916
2,384,-5734.395431975586,0.09037499999999998,-5359.51647610215,61.13430199999857
2,385,-6088.738805608614,0.08800000000000008,-5362.611252214322,61.31057140000485
2,386,-5809.144666335009,0.08562500000000006,-5367.271456740489,61.463675600003626
2,387,-5896.755244209158,0.08325000000000005,-5391.04206964893,61.62050000000454
2,388,-4909.999999872855,0.08087500000000003,-5386.391959758907,61.76683459999913
2,389,-5593.0,0.07850000000000001,-5401.345593348633,61.95831190000172
2,390,-5123.0,0.076125,-5397.311116181427,62.13495469999907
2,391,-5003.0,0.0737500000000001,-5395.451116181426,62.30963270000211
